"","links","price_m","county"
"6739","https://spb.cian.ru/sale/flat/263528933/",153285,"skiulq"
"6740","https://spb.cian.ru/sale/flat/263982520/",126116,"skiulq"
"6741","https://spb.cian.ru/sale/flat/264371015/",110744,"skiulq"
"6742","https://spb.cian.ru/sale/flat/264335869/",182353,"skiulq"
"6743","https://spb.cian.ru/sale/flat/264046547/",172757,"skiulq"
"6744","https://spb.cian.ru/sale/flat/261953977/",146345,"skiulq"
"6745","https://spb.cian.ru/sale/flat/263060481/",119231,"skiulq"
"6746","https://spb.cian.ru/sale/flat/264368378/",169895,"skiulq"
"6747","https://spb.cian.ru/sale/flat/264290676/",155889,"skiulq"
"6748","https://spb.cian.ru/sale/flat/257813305/",128721,"skiulq"
"6749","https://spb.cian.ru/sale/flat/262609314/",112348,"skiulq"
"6750","https://spb.cian.ru/sale/flat/260150672/",134340,"skiulq"
"6751","https://spb.cian.ru/sale/flat/262167889/",136364,"skiulq"
"6752","https://spb.cian.ru/sale/flat/263505925/",158416,"skiulq"
"6753","https://spb.cian.ru/sale/flat/263890587/",147541,"skiulq"
"6754","https://spb.cian.ru/sale/flat/263566546/",108333,"skiulq"
"6755","https://spb.cian.ru/sale/flat/254772033/",120819,"skiulq"
"6756","https://spb.cian.ru/sale/flat/254348783/",127451,"skiulq"
"6757","https://spb.cian.ru/sale/flat/262442259/",147702,"skiulq"
"6758","https://spb.cian.ru/sale/flat/261497090/",168080,"skiulq"
"6759","https://spb.cian.ru/sale/flat/264333475/",132257,"skiulq"
"6760","https://spb.cian.ru/sale/flat/263111267/",136782,"skiulq"
"6761","https://spb.cian.ru/sale/flat/263111284/",159615,"skiulq"
"6762","https://spb.cian.ru/sale/flat/255626907/",136861,"skiulq"
"6763","https://spb.cian.ru/sale/flat/263976221/",123134,"skiulq"
"6764","https://spb.cian.ru/sale/flat/263881203/",133908,"skiulq"
"6765","https://spb.cian.ru/sale/flat/258429816/",155732,"skiulq"
"6766","https://spb.cian.ru/sale/flat/242205791/",104752,"skiulq"
"6767","https://spb.cian.ru/sale/flat/264209929/",151330,"skiulq"
"6768","https://spb.cian.ru/sale/flat/263939222/",178268,"skiulq"
"6769","https://spb.cian.ru/sale/flat/261881028/",131579,"skiulq"
"6770","https://spb.cian.ru/sale/flat/257618140/",140381,"skiulq"
"6771","https://spb.cian.ru/sale/flat/259990724/",157817,"skiulq"
"6772","https://spb.cian.ru/sale/flat/262552324/",122910,"skiulq"
"6773","https://spb.cian.ru/sale/flat/264112744/",168091,"skiulq"
"6774","https://spb.cian.ru/sale/flat/261484202/",123953,"skiulq"
"6775","https://spb.cian.ru/sale/flat/264162827/",145833,"skiulq"
"6776","https://spb.cian.ru/sale/flat/262799139/",123062,"skiulq"
"6777","https://spb.cian.ru/sale/flat/262799276/",223881,"skiulq"
"6778","https://spb.cian.ru/sale/flat/263742698/",154734,"skiulq"
"6779","https://spb.cian.ru/sale/flat/259679136/",122705,"skiulq"
"6780","https://spb.cian.ru/sale/flat/262799193/",158864,"skiulq"
"6781","https://spb.cian.ru/sale/flat/264240985/",125725,"skiulq"
"6782","https://spb.cian.ru/sale/flat/263083432/",120968,"skiulq"
"6783","https://spb.cian.ru/sale/flat/264337393/",119403,"skiulq"
"6784","https://spb.cian.ru/sale/flat/259973292/",129545,"skiulq"
"6785","https://spb.cian.ru/sale/flat/263014995/",155452,"skiulq"
"6786","https://spb.cian.ru/sale/flat/253693094/",112791,"skiulq"
"6787","https://spb.cian.ru/sale/flat/263224594/",153392,"skiulq"
"6788","https://spb.cian.ru/sale/flat/262057212/",137813,"skiulq"
"6789","https://spb.cian.ru/sale/flat/261398659/",158667,"skiulq"
"6790","https://spb.cian.ru/sale/flat/258085471/",111301,"skiulq"
"6791","https://spb.cian.ru/sale/flat/250906755/",141243,"skiulq"
"6792","https://spb.cian.ru/sale/flat/249211894/",128049,"skiulq"
"6793","https://spb.cian.ru/sale/flat/264238820/",116814,"skiulq"
"6794","https://spb.cian.ru/sale/flat/263952890/",130833,"skiulq"
"6795","https://spb.cian.ru/sale/flat/250195828/",102819,"skiulq"
"6796","https://spb.cian.ru/sale/flat/263080898/",116071,"skiulq"
"6797","https://spb.cian.ru/sale/flat/219627862/",124376,"skiulq"
"6798","https://spb.cian.ru/sale/flat/261283394/",123060,"skiulq"
"6799","https://spb.cian.ru/sale/flat/262979619/",140171,"skiulq"
"6800","https://spb.cian.ru/sale/flat/260448044/",117308,"skiulq"
"6801","https://spb.cian.ru/sale/flat/264055476/",154732,"skiulq"
"6802","https://spb.cian.ru/sale/flat/262402911/",186565,"skiulq"
"6803","https://spb.cian.ru/sale/flat/236539396/",81489,"skiulq"
"6804","https://spb.cian.ru/sale/flat/262990243/",117925,"skiulq"
"6805","https://spb.cian.ru/sale/flat/263982287/",136204,"skiulq"
"6806","https://spb.cian.ru/sale/flat/261885025/",124777,"skiulq"
"6807","https://spb.cian.ru/sale/flat/262214389/",174750,"skiulq"
"6808","https://spb.cian.ru/sale/flat/263396960/",116333,"skiulq"
"6809","https://spb.cian.ru/sale/flat/256629135/",96377,"skiulq"
"6810","https://spb.cian.ru/sale/flat/262424511/",152813,"skiulq"
"6811","https://spb.cian.ru/sale/flat/263127754/",116638,"skiulq"
"6812","https://spb.cian.ru/sale/flat/262990498/",136697,"skiulq"
"6813","https://spb.cian.ru/sale/flat/262725943/",140278,"skiulq"
"6814","https://spb.cian.ru/sale/flat/260802652/",125439,"skiulq"
"6815","https://spb.cian.ru/sale/flat/263151505/",136735,"skiulq"
"6816","https://spb.cian.ru/sale/flat/260447614/",117940,"skiulq"
"6817","https://spb.cian.ru/sale/flat/263982337/",147702,"skiulq"
"6818","https://spb.cian.ru/sale/flat/263651554/",119281,"skiulq"
"6819","https://spb.cian.ru/sale/flat/263490386/",125839,"skiulq"
"6820","https://spb.cian.ru/sale/flat/253649945/",147129,"skiulq"
"6821","https://spb.cian.ru/sale/flat/253636953/",116090,"skiulq"
"6822","https://spb.cian.ru/sale/flat/262019437/",132857,"skiulq"
"6823","https://spb.cian.ru/sale/flat/264270517/",129754,"skiulq"
"6824","https://spb.cian.ru/sale/flat/260497531/",101935,"skiulq"
"6825","https://spb.cian.ru/sale/flat/262990363/",150215,"skiulq"
"6826","https://spb.cian.ru/sale/flat/260761608/",103819,"skiulq"
"6827","https://spb.cian.ru/sale/flat/264265196/",133652,"skiulq"
"6828","https://spb.cian.ru/sale/flat/254763563/",126892,"skiulq"
"6829","https://spb.cian.ru/sale/flat/260448037/",120213,"skiulq"
"6830","https://spb.cian.ru/sale/flat/263891998/",132039,"skiulq"
"6831","https://spb.cian.ru/sale/flat/260447552/",241742,"skiulq"
"6832","https://spb.cian.ru/sale/flat/263774417/",151659,"skiulq"
"6833","https://spb.cian.ru/sale/flat/263653943/",169375,"skiulq"
"6834","https://spb.cian.ru/sale/flat/260959615/",166323,"skiulq"
"6835","https://spb.cian.ru/sale/flat/259011243/",193834,"skiulq"
"6836","https://spb.cian.ru/sale/flat/262860286/",118574,"skiulq"
"6837","https://spb.cian.ru/sale/flat/263812860/",159953,"skiulq"
"6838","https://spb.cian.ru/sale/flat/263786744/",170997,"skiulq"
"6839","https://spb.cian.ru/sale/flat/263644069/",127090,"skiulq"
"6840","https://spb.cian.ru/sale/flat/263660568/",118094,"skiulq"
"6841","https://spb.cian.ru/sale/flat/262828545/",133871,"skiulq"
"6842","https://spb.cian.ru/sale/flat/255815387/",138611,"skiulq"
"6843","https://spb.cian.ru/sale/flat/263896566/",130901,"skiulq"
"6844","https://spb.cian.ru/sale/flat/261013793/",132450,"skiulq"
"6845","https://spb.cian.ru/sale/flat/259107009/",103333,"skiulq"
"6846","https://spb.cian.ru/sale/flat/264260760/",153521,"skiulq"
"6847","https://spb.cian.ru/sale/flat/260770320/",122618,"skiulq"
"6848","https://spb.cian.ru/sale/flat/264263708/",162687,"skiulq"
"6849","https://spb.cian.ru/sale/flat/260412819/",120614,"skiulq"
"6850","https://spb.cian.ru/sale/flat/262563195/",105644,"skiulq"
"6851","https://spb.cian.ru/sale/flat/261880568/",177866,"skiulq"
"6852","https://spb.cian.ru/sale/flat/263191575/",144983,"skiulq"
"6853","https://spb.cian.ru/sale/flat/263565405/",131915,"skiulq"
"6854","https://spb.cian.ru/sale/flat/260486249/",121565,"skiulq"
"6855","https://spb.cian.ru/sale/flat/264197320/",147222,"skiulq"
"6856","https://spb.cian.ru/sale/flat/260864319/",203728,"skiulq"
"6857","https://spb.cian.ru/sale/flat/261223189/",142143,"skiulq"
"6858","https://spb.cian.ru/sale/flat/263942972/",135417,"skiulq"
"6859","https://spb.cian.ru/sale/flat/259837796/",144668,"skiulq"
"6860","https://spb.cian.ru/sale/flat/262777394/",146675,"skiulq"
"6861","https://spb.cian.ru/sale/flat/263224532/",139202,"skiulq"
"6862","https://spb.cian.ru/sale/flat/258694913/",148750,"skiulq"
"6863","https://spb.cian.ru/sale/flat/262159359/",151471,"skiulq"
"6864","https://spb.cian.ru/sale/flat/263233018/",142466,"skiulq"
"6865","https://spb.cian.ru/sale/flat/264240622/",143603,"skiulq"
"6866","https://spb.cian.ru/sale/flat/263198187/",159619,"skiulq"
"6867","https://spb.cian.ru/sale/flat/263058817/",154303,"skiulq"
"6868","https://spb.cian.ru/sale/flat/258026782/",153125,"skiulq"
"6869","https://spb.cian.ru/sale/flat/263784072/",109817,"skiulq"
"6870","https://spb.cian.ru/sale/flat/260609689/",149701,"skiulq"
"6871","https://spb.cian.ru/sale/flat/264220309/",161180,"skiulq"
"6872","https://spb.cian.ru/sale/flat/261221541/",144444,"skiulq"
"6873","https://spb.cian.ru/sale/flat/263574473/",158072,"skiulq"
"6874","https://spb.cian.ru/sale/flat/262184477/",134259,"skiulq"
"6875","https://spb.cian.ru/sale/flat/262838412/",122807,"skiulq"
"6876","https://spb.cian.ru/sale/flat/262047736/",173611,"skiulq"
"6877","https://spb.cian.ru/sale/flat/260656276/",135714,"skiulq"
"6878","https://spb.cian.ru/sale/flat/263892857/",148741,"skiulq"
"6879","https://spb.cian.ru/sale/flat/258142976/",148607,"skiulq"
"6880","https://spb.cian.ru/sale/flat/253786031/",150700,"skiulq"
"6881","https://spb.cian.ru/sale/flat/264154355/",149254,"skiulq"
"6882","https://spb.cian.ru/sale/flat/263831149/",145161,"skiulq"
"6883","https://spb.cian.ru/sale/flat/261949863/",142833,"skiulq"
"6884","https://spb.cian.ru/sale/flat/263884599/",148796,"skiulq"
"6885","https://spb.cian.ru/sale/flat/263160766/",138264,"skiulq"
"6886","https://spb.cian.ru/sale/flat/263588797/",110820,"skiulq"
"6887","https://spb.cian.ru/sale/flat/258116396/",125706,"skiulq"
"6888","https://spb.cian.ru/sale/flat/263184903/",158333,"skiulq"
"6889","https://spb.cian.ru/sale/flat/263516099/",125000,"skiulq"
"6890","https://spb.cian.ru/sale/flat/263865419/",152866,"skiulq"
"6891","https://spb.cian.ru/sale/flat/263094114/",136364,"skiulq"
"6892","https://spb.cian.ru/sale/flat/262237807/",161056,"skiulq"
"6893","https://spb.cian.ru/sale/flat/261791181/",123644,"skiulq"
"6894","https://spb.cian.ru/sale/flat/262867159/",135321,"skiulq"
"6895","https://spb.cian.ru/sale/flat/261991418/",144828,"skiulq"
"6896","https://spb.cian.ru/sale/flat/259925210/",134690,"skiulq"
"6897","https://spb.cian.ru/sale/flat/263300081/",133929,"skiulq"
"6898","https://spb.cian.ru/sale/flat/263153284/",119318,"skiulq"
"6899","https://spb.cian.ru/sale/flat/263777244/",146843,"skiulq"
"6900","https://spb.cian.ru/sale/flat/263358636/",150769,"skiulq"
"6901","https://spb.cian.ru/sale/flat/262805302/",124490,"skiulq"
"6902","https://spb.cian.ru/sale/flat/263936489/",121160,"skiulq"
"6903","https://spb.cian.ru/sale/flat/256428168/",155229,"skiulq"
"6904","https://spb.cian.ru/sale/flat/264278087/",155452,"skiulq"
"6905","https://spb.cian.ru/sale/flat/255406016/",131111,"skiulq"
"6906","https://spb.cian.ru/sale/flat/263188282/",131953,"skiulq"
"6907","https://spb.cian.ru/sale/flat/264352419/",115625,"skiulq"
"6908","https://spb.cian.ru/sale/flat/264315336/",126667,"skiulq"
"6909","https://spb.cian.ru/sale/flat/264122517/",170418,"skiulq"
"6910","https://spb.cian.ru/sale/flat/264078695/",157051,"skiulq"
"6911","https://spb.cian.ru/sale/flat/264206326/",141876,"skiulq"
"6912","https://spb.cian.ru/sale/flat/261837466/",156383,"skiulq"
"6913","https://spb.cian.ru/sale/flat/259479115/",136612,"skiulq"
"6914","https://spb.cian.ru/sale/flat/261480861/",146727,"skiulq"
"6915","https://spb.cian.ru/sale/flat/264197243/",259259,"skiulq"
"6916","https://spb.cian.ru/sale/flat/262798705/",135762,"skiulq"
"6917","https://spb.cian.ru/sale/flat/260980111/",131765,"skiulq"
"6918","https://spb.cian.ru/sale/flat/260404707/",155702,"skiulq"
"6919","https://spb.cian.ru/sale/flat/260132365/",108444,"skiulq"
"6920","https://spb.cian.ru/sale/flat/258309973/",115476,"skiulq"
"6921","https://spb.cian.ru/sale/flat/261190609/",205600,"skiulq"
"6922","https://spb.cian.ru/sale/flat/262617754/",134868,"skiulq"
"6923","https://spb.cian.ru/sale/flat/264237099/",142016,"skiulq"
"6924","https://spb.cian.ru/sale/flat/261848118/",136508,"skiulq"
"6925","https://spb.cian.ru/sale/flat/262082697/",122222,"skiulq"
"6926","https://spb.cian.ru/sale/flat/264185237/",114286,"skiulq"
"6927","https://spb.cian.ru/sale/flat/261480802/",166667,"skiulq"
"6928","https://spb.cian.ru/sale/flat/262228720/",120000,"skiulq"
"6929","https://spb.cian.ru/sale/flat/250029677/",114286,"skiulq"
"6930","https://spb.cian.ru/sale/flat/259271913/",130682,"skiulq"
"6931","https://spb.cian.ru/sale/flat/263699970/",41346,"skiulq"
"6932","https://spb.cian.ru/sale/flat/222076819/",158140,"skiulq"
"6933","https://spb.cian.ru/sale/flat/248320108/",120000,"skiulq"
"6934","https://spb.cian.ru/sale/flat/261008998/",112795,"skiulq"
"6935","https://spb.cian.ru/sale/flat/261408999/",156627,"skiulq"
"6936","https://spb.cian.ru/sale/flat/261493979/",158537,"skiulq"
"6937","https://spb.cian.ru/sale/flat/262228098/",173267,"skiulq"
"6938","https://spb.cian.ru/sale/flat/263054009/",147059,"skiulq"
"6939","https://spb.cian.ru/sale/flat/263824374/",136585,"skiulq"
"6940","https://spb.cian.ru/sale/flat/262127241/",167710,"skiulq"
"6941","https://spb.cian.ru/sale/flat/264120997/",202941,"skiulq"
"6942","https://spb.cian.ru/sale/flat/264285991/",136667,"skiulq"
"6943","https://spb.cian.ru/sale/flat/222761115/",162216,"skiulq"
"6944","https://spb.cian.ru/sale/flat/220890250/",142512,"skiulq"
"6945","https://spb.cian.ru/sale/flat/254542129/",129967,"skiulq"
"6946","https://spb.cian.ru/sale/flat/261334344/",116800,"skiulq"
"6947","https://spb.cian.ru/sale/flat/263591077/",150314,"skiulq"
"6948","https://spb.cian.ru/sale/flat/264176337/",170286,"skiulq"
"6949","https://spb.cian.ru/sale/flat/263433336/",165663,"skiulq"
"6950","https://spb.cian.ru/sale/flat/260696315/",194313,"skiulq"
"6951","https://spb.cian.ru/sale/flat/262351908/",146608,"skiulq"
"6952","https://spb.cian.ru/sale/flat/263903263/",165672,"skiulq"
"6953","https://spb.cian.ru/sale/flat/260193985/",164063,"skiulq"
"6954","https://spb.cian.ru/sale/flat/262884520/",160692,"skiulq"
"6955","https://spb.cian.ru/sale/flat/264114634/",175381,"skiulq"
"6956","https://spb.cian.ru/sale/flat/263360576/",170000,"skiulq"
"6957","https://spb.cian.ru/sale/flat/263194821/",136598,"skiulq"
"6958","https://spb.cian.ru/sale/flat/254975345/",146893,"skiulq"
"6959","https://spb.cian.ru/sale/flat/260865387/",104196,"skokol"
"6960","https://spb.cian.ru/sale/flat/259902611/",127726,"skokol"
"6961","https://spb.cian.ru/sale/flat/258092688/",165625,"skokol"
"6962","https://spb.cian.ru/sale/flat/255042204/",111857,"skokol"
"6963","https://spb.cian.ru/sale/flat/261290819/",113306,"skokol"
"6964","https://spb.cian.ru/sale/flat/262935758/",120000,"skokol"
"6965","https://spb.cian.ru/sale/flat/253524161/",123824,"skokol"
"6966","https://spb.cian.ru/sale/flat/261806851/",118280,"skokol"
"6967","https://spb.cian.ru/sale/flat/262897525/",106557,"skokol"
"6968","https://spb.cian.ru/sale/flat/259156173/",116505,"skokol"
"6969","https://spb.cian.ru/sale/flat/260530469/",106870,"skokol"
"6970","https://spb.cian.ru/sale/flat/263978028/",134703,"skokol"
"6971","https://spb.cian.ru/sale/flat/258074085/",156863,"skokol"
"6972","https://spb.cian.ru/sale/flat/264350347/",140625,"skokol"
"6973","https://spb.cian.ru/sale/flat/252745863/",112745,"skokol"
"6974","https://spb.cian.ru/sale/flat/260592931/",122437,"skokol"
"6975","https://spb.cian.ru/sale/flat/260091336/",118750,"skokol"
"6976","https://spb.cian.ru/sale/flat/261552795/",107692,"skokol"
"6977","https://spb.cian.ru/sale/flat/259055061/",134615,"skokol"
"6978","https://spb.cian.ru/sale/flat/225063487/",179089,"skokol"
"6979","https://spb.cian.ru/sale/flat/261683039/",137261,"skokol"
"6980","https://spb.cian.ru/sale/flat/264343596/",118535,"skokol"
"6981","https://spb.cian.ru/sale/flat/262061812/",134783,"skokol"
"6982","https://spb.cian.ru/sale/flat/263363908/",97436,"skokol"
"6983","https://spb.cian.ru/sale/flat/259884651/",139601,"skokol"
"6984","https://spb.cian.ru/sale/flat/257269056/",81443,"skokol"
"6985","https://spb.cian.ru/sale/flat/264356801/",119355,"skokol"
"6986","https://spb.cian.ru/sale/flat/260451616/",116083,"skokol"
"6987","https://spb.cian.ru/sale/flat/263811066/",118980,"skokol"
"6988","https://spb.cian.ru/sale/flat/264048302/",96750,"skokol"
"6989","https://spb.cian.ru/sale/flat/254346909/",131036,"skokol"
"6990","https://spb.cian.ru/sale/flat/254350864/",107072,"skokol"
"6991","https://spb.cian.ru/sale/flat/254348789/",119831,"skokol"
"6992","https://spb.cian.ru/sale/flat/254355467/",133577,"skokol"
"6993","https://spb.cian.ru/sale/flat/261408145/",119194,"skokol"
"6994","https://spb.cian.ru/sale/flat/253556317/",94340,"skokol"
"6995","https://spb.cian.ru/sale/flat/263989685/",100671,"skokol"
"6996","https://spb.cian.ru/sale/flat/263592376/",104452,"skokol"
"6997","https://spb.cian.ru/sale/flat/257038027/",93583,"skokol"
"6998","https://spb.cian.ru/sale/flat/249888463/",70156,"skokol"
"6999","https://spb.cian.ru/sale/flat/261728485/",110236,"skokol"
"7000","https://spb.cian.ru/sale/flat/255585212/",115424,"skokol"
"7001","https://spb.cian.ru/sale/flat/261805028/",1e+05,"skokol"
"7002","https://spb.cian.ru/sale/flat/254045775/",91507,"skokol"
"7003","https://spb.cian.ru/sale/flat/255834158/",83041,"skokol"
"7004","https://spb.cian.ru/sale/flat/257308384/",119338,"skokol"
"7005","https://spb.cian.ru/sale/flat/261801757/",144828,"skokol"
"7006","https://spb.cian.ru/sale/flat/263174983/",106171,"skokol"
"7007","https://spb.cian.ru/sale/flat/255760239/",102380,"skokol"
"7008","https://spb.cian.ru/sale/flat/262838467/",136937,"skokol"
"7009","https://spb.cian.ru/sale/flat/260382188/",111111,"skokol"
"7010","https://spb.cian.ru/sale/flat/263985792/",133623,"skokol"
"7011","https://spb.cian.ru/sale/flat/259903883/",122807,"skokol"
"7012","https://spb.cian.ru/sale/flat/255834165/",93548,"skokol"
"7013","https://spb.cian.ru/sale/flat/243591431/",115760,"skokol"
"7014","https://spb.cian.ru/sale/flat/261692619/",104909,"skokol"
"7015","https://spb.cian.ru/sale/flat/258846408/",160428,"skokol"
"7016","https://spb.cian.ru/sale/flat/263019983/",145763,"skokol"
"7017","https://spb.cian.ru/sale/flat/259915346/",119233,"skokol"
"7018","https://spb.cian.ru/sale/flat/259376796/",133235,"skokol"
"7019","https://spb.cian.ru/sale/flat/262009942/",155757,"skokol"
"7020","https://spb.cian.ru/sale/flat/264311978/",108696,"skokol"
"7021","https://spb.cian.ru/sale/flat/263177019/",158784,"skokol"
"7022","https://spb.cian.ru/sale/flat/262311029/",117470,"skokol"
"7023","https://spb.cian.ru/sale/flat/262688534/",105783,"skokol"
"7024","https://spb.cian.ru/sale/flat/261976157/",74201,"skokol"
"7025","https://spb.cian.ru/sale/flat/259876726/",107505,"skokol"
"7026","https://spb.cian.ru/sale/flat/263594125/",93478,"skokol"
"7027","https://spb.cian.ru/sale/flat/260965623/",125280,"skokol"
"7028","https://spb.cian.ru/sale/flat/257323564/",128750,"skokol"
"7029","https://spb.cian.ru/sale/flat/261272990/",115385,"skokol"
"7030","https://spb.cian.ru/sale/flat/249616445/",113333,"skokol"
"7031","https://spb.cian.ru/sale/flat/261505416/",123609,"skokol"
"7032","https://spb.cian.ru/sale/flat/258593267/",86364,"skokol"
"7033","https://spb.cian.ru/sale/flat/263232104/",124242,"skokol"
"7034","https://spb.cian.ru/sale/flat/264272970/",96429,"skokol"
"7035","https://spb.cian.ru/sale/flat/263385919/",125817,"skokol"
"7036","https://spb.cian.ru/sale/flat/261432469/",144304,"skokol"
"7037","https://spb.cian.ru/sale/flat/261480796/",132000,"skokol"
"7038","https://spb.cian.ru/sale/flat/234490771/",142857,"skokol"
"7039","https://spb.cian.ru/sale/flat/256678988/",96271,"skokol"
"7040","https://spb.cian.ru/sale/flat/262492336/",113734,"skokol"
"7041","https://spb.cian.ru/sale/flat/260681564/",104092,"skokol"
"7042","https://spb.cian.ru/sale/flat/263385419/",118993,"skokol"
"7043","https://spb.cian.ru/sale/flat/264258878/",97327,"skokol"
"7044","https://spb.cian.ru/sale/flat/263948967/",137500,"skokol"
"7045","https://spb.cian.ru/sale/flat/260613014/",124167,"skokol"
"7046","https://spb.cian.ru/sale/flat/250050878/",109722,"skokol"
"7047","https://spb.cian.ru/sale/flat/261790621/",99160,"skokol"
"7048","https://spb.cian.ru/sale/flat/263403750/",114236,"skokol"
"7049","https://spb.cian.ru/sale/flat/262313966/",110526,"skokol"
"7050","https://spb.cian.ru/sale/flat/259358636/",84286,"skokol"
"7051","https://spb.cian.ru/sale/flat/254389607/",83445,"skokol"
"7052","https://spb.cian.ru/sale/flat/255835022/",163324,"skokol"
"7053","https://spb.cian.ru/sale/flat/254817760/",153302,"skokol"
"7054","https://spb.cian.ru/sale/flat/263742748/",137931,"skokol"
"7055","https://spb.cian.ru/sale/flat/258520873/",120909,"skokol"
"7056","https://spb.cian.ru/sale/flat/260834158/",104524,"skokol"
"7057","https://spb.cian.ru/sale/flat/263022505/",124629,"skokol"
"7058","https://spb.cian.ru/sale/flat/248893448/",134667,"skokol"
"7059","https://spb.cian.ru/sale/flat/263889256/",127097,"skokol"
"7060","https://spb.cian.ru/sale/flat/263769192/",102222,"skokol"
"7061","https://spb.cian.ru/sale/flat/262034087/",130303,"skokol"
"7062","https://spb.cian.ru/sale/flat/262000924/",124194,"skokol"
"7063","https://spb.cian.ru/sale/flat/231707910/",118072,"skokol"
"7064","https://spb.cian.ru/sale/flat/263969579/",131250,"skokol"
"7065","https://spb.cian.ru/sale/flat/262413886/",87273,"skokol"
"7066","https://spb.cian.ru/sale/flat/259032163/",103750,"skokol"
"7067","https://spb.cian.ru/sale/flat/263862801/",100349,"skokol"
"7068","https://spb.cian.ru/sale/flat/260076737/",115139,"skokol"
"7069","https://spb.cian.ru/sale/flat/257939984/",132911,"skokol"
"7070","https://spb.cian.ru/sale/flat/262846755/",131250,"skokol"
"7071","https://spb.cian.ru/sale/flat/262799189/",112281,"skokol"
"7072","https://spb.cian.ru/sale/flat/260660051/",150000,"skokol"
"7073","https://spb.cian.ru/sale/flat/263300117/",121552,"skokol"
"7074","https://spb.cian.ru/sale/flat/260106223/",113269,"skokol"
"7075","https://spb.cian.ru/sale/flat/261375125/",81707,"skokol"
"7076","https://spb.cian.ru/sale/flat/259131397/",83105,"skokol"
"7077","https://spb.cian.ru/sale/flat/259748829/",116500,"skokol"
"7078","https://spb.cian.ru/sale/flat/263887899/",110112,"skokol"
"7079","https://spb.cian.ru/sale/flat/259357303/",149971,"skokol"
"7080","https://spb.cian.ru/sale/flat/262600052/",108434,"skokol"
"7081","https://spb.cian.ru/sale/flat/264168770/",122973,"skokol"
"7082","https://spb.cian.ru/sale/flat/259348840/",112795,"skokol"
"7083","https://spb.cian.ru/sale/flat/264036662/",118000,"skokol"
"7084","https://spb.cian.ru/sale/flat/258831963/",107692,"skokol"
"7085","https://spb.cian.ru/sale/flat/245384924/",103406,"skokol"
"7086","https://spb.cian.ru/sale/flat/264149279/",102439,"skokol"
"7087","https://spb.cian.ru/sale/flat/262779461/",154267,"skokol"
"7088","https://spb.cian.ru/sale/flat/264144073/",109731,"skokol"
"7089","https://spb.cian.ru/sale/flat/264253600/",101111,"skokol"
"7090","https://spb.cian.ru/sale/flat/264138484/",1e+05,"skokol"
"7091","https://spb.cian.ru/sale/flat/249174170/",100370,"skokol"
"7092","https://spb.cian.ru/sale/flat/251541113/",1e+05,"skokol"
"7093","https://spb.cian.ru/sale/flat/250573191/",111274,"skokol"
"7094","https://spb.cian.ru/sale/flat/262574452/",94915,"skokol"
"7095","https://spb.cian.ru/sale/flat/264373481/",107938,"skokol"
"7096","https://spb.cian.ru/sale/flat/264349163/",108303,"skokol"
"7097","https://spb.cian.ru/sale/flat/264332459/",118162,"skokol"
"7098","https://spb.cian.ru/sale/flat/263188554/",94255,"skokol"
"7099","https://spb.cian.ru/sale/flat/264290338/",128328,"skokol"
"7100","https://spb.cian.ru/sale/flat/264325228/",112440,"skokol"
"7101","https://spb.cian.ru/sale/flat/262335247/",109843,"skokol"
"7102","https://spb.cian.ru/sale/flat/264294147/",109244,"skokol"
"7103","https://spb.cian.ru/sale/flat/261397003/",107015,"skokol"
"7104","https://spb.cian.ru/sale/flat/264294040/",114072,"skokol"
"7105","https://spb.cian.ru/sale/flat/264307072/",138801,"skokol"
"7106","https://spb.cian.ru/sale/flat/263836070/",115165,"skokol"
"7107","https://spb.cian.ru/sale/flat/260526513/",107838,"skokol"
"7108","https://spb.cian.ru/sale/flat/261526638/",120294,"skokol"
"7109","https://spb.cian.ru/sale/flat/260516860/",115756,"skokol"
"7110","https://spb.cian.ru/sale/flat/264022591/",128889,"skokol"
"7111","https://spb.cian.ru/sale/flat/258721127/",135294,"skokol"
"7112","https://spb.cian.ru/sale/flat/262188137/",76674,"skokol"
"7113","https://spb.cian.ru/sale/flat/253217738/",115254,"skokol"
"7114","https://spb.cian.ru/sale/flat/264013839/",143229,"skokol"
"7115","https://spb.cian.ru/sale/flat/258175894/",140426,"skokol"
"7116","https://spb.cian.ru/sale/flat/259197197/",143460,"skokol"
"7117","https://spb.cian.ru/sale/flat/262730652/",115183,"skokol"
"7118","https://spb.cian.ru/sale/flat/260951239/",116120,"skokol"
"7119","https://spb.cian.ru/sale/flat/260482438/",105580,"skokol"
"7120","https://spb.cian.ru/sale/flat/261413019/",125000,"skokol"
"7121","https://spb.cian.ru/sale/flat/263644055/",162347,"skokol"
"7122","https://spb.cian.ru/sale/flat/249560755/",128931,"skokol"
"7123","https://spb.cian.ru/sale/flat/259222269/",107292,"skokol"
"7124","https://spb.cian.ru/sale/flat/248902718/",104651,"skokol"
"7125","https://spb.cian.ru/sale/flat/263623648/",103571,"skokol"
"7126","https://spb.cian.ru/sale/flat/263762780/",121951,"skokol"
"7127","https://spb.cian.ru/sale/flat/262902590/",148248,"skokol"
"7128","https://spb.cian.ru/sale/flat/259234501/",125333,"skokol"
"7129","https://spb.cian.ru/sale/flat/260141838/",91825,"skokol"
"7130","https://spb.cian.ru/sale/flat/262417840/",108434,"skokol"
"7131","https://spb.cian.ru/sale/flat/263270922/",102113,"skokol"
