Date;Region;Value
2016-03-31;Ryazan Oblast;39061
2016-03-31;Samara Oblast;44755
2016-03-31;City of Saint Petersburg;82315
2016-03-31;Saratov Oblast;32940
2016-03-31;Sakhalin Oblast;79016
2016-03-31;Sverdlovsk Oblast;63534
2016-03-31;Smolensk Oblast;38197
2016-03-31;Stavropol Krai;34400
2016-03-31;Tambov Oblast;36483
2016-03-31;Tver Oblast;44676
2016-03-31;Tomsk Oblast;44925
2016-03-31;Tula Oblast;45381
2016-03-31;Tyumen Oblast;56176
2016-03-31;Udmurt Republic;44347
2016-03-31;Ulyanovsk Oblast;36004
2016-03-31;Khabarovsk Krai;57503
2016-03-31;Khanty-Mansi Autonomous Okrug–Yugra;60635
2016-03-31;Chelyabinsk Oblast;39065
2016-03-31;Chuvash Republic — Chuvashia;39523
2016-03-31;Yamalo-Nenets Autonomous Okrug;80393
2016-03-31;Yaroslavl Oblast;45933
2016-04-30;Russia;59400
2016-04-30;Republic of Adygea;34534
2016-04-30;Altai Republic;42816
2016-04-30;Altai Krai;39123
2016-04-30;Amur Oblast;55090
2016-04-30;Arkhangelsk Oblast;60910
2016-04-30;Astrakhan Oblast;41581
2016-04-30;Belgorod Oblast;50442
2016-04-30;Bryansk Oblast;32476
2016-04-30;Vladimir Oblast;35903
2016-04-30;Volgograd Oblast;39521
2016-04-30;Vologda Oblast;40455
2016-04-30;Voronezh Oblast;43385
2016-04-30;Zabaykalsky Krai;48496
2016-04-30;Ivanovo Oblast;40315
2016-04-30;Irkutsk Oblast;47512
2016-04-30;Kabardino-Balkarian Republic;33974
2016-04-30;Kaliningrad Oblast;46065
2016-04-30;Kaluga Oblast;44627
2016-04-30;Kemerovo Oblast;40963
2016-04-30;Kirov Oblast;37373
2016-04-30;Kostroma Oblast;35631
2016-04-30;Krasnodar Krai;44750
2016-04-30;Krasnoyarsk Krai;49841
2016-04-30;Kurgan Oblast;42706
2016-04-30;Kursk Oblast;36656
2016-04-30;Leningrad Oblast;69004
2016-04-30;Lipetsk Oblast;35990
2016-04-30;Republic of Mordovia;42228
2016-04-30;Moscow;114658
2016-04-30;Moscow Oblast;78169
2016-04-30;Nizhny Novgorod Oblast;62431
2016-04-30;Novgorod Oblast;40265
2016-04-30;Novosibirsk Oblast;52407
2016-04-30;Omsk Oblast;42558
2016-04-30;Orenburg Oblast;37090
2016-04-30;Oryol Oblast;38983
2016-04-30;Penza Oblast;41030
2016-04-30;Perm Krai;48233
2016-04-30;Primorsky Krai;61917
2016-04-30;Pskov Oblast;40498
2016-04-30;Republic of Bashkortostan;51791
2016-04-30;Republic of Buryatia;40009
2016-04-30;Republic of Dagestan;31512
2016-04-30;Republic of Kalmykia;30318
2016-04-30;Republic of Karelia;50324
2016-04-30;Komi Republic;54072
2016-04-30;Mari El Republic;37601
2016-04-30;Republic of Sakha (Yakutia);71538
2016-04-30;Republic of Tatarstan;52468
2016-04-30;Republic of Tuva;90540
2016-04-30;Republic of Khakassia;42410
2016-04-30;Rostov Oblast;46588
2016-04-30;Ryazan Oblast;39129
2016-04-30;Samara Oblast;44848
2016-04-30;City of Saint Petersburg;81835
2016-04-30;Saratov Oblast;33087
2016-04-30;Sakhalin Oblast;81133
2016-04-30;Sverdlovsk Oblast;61841
2016-04-30;Smolensk Oblast;37618
2016-04-30;Stavropol Krai;34565
2016-04-30;Tambov Oblast;35873
2016-04-30;Tver Oblast;46233
2016-04-30;Tomsk Oblast;43114
2016-04-30;Tula Oblast;45230
2016-04-30;Tyumen Oblast;55735
2016-04-30;Udmurt Republic;44397
2016-04-30;Ulyanovsk Oblast;35826
2016-04-30;Khabarovsk Krai;57808
2016-04-30;Khanty-Mansi Autonomous Okrug–Yugra;61032
2016-04-30;Chelyabinsk Oblast;38950
2016-04-30;Chuvash Republic — Chuvashia;39003
2016-04-30;Yamalo-Nenets Autonomous Okrug;80846
2016-04-30;Yaroslavl Oblast;46142
2016-05-31;Russia;59169
2016-05-31;Republic of Adygea;34573
2016-05-31;Altai Republic;42830
2016-05-31;Altai Krai;39029
2016-05-31;Amur Oblast;57069
2016-05-31;Arkhangelsk Oblast;61124
2016-05-31;Astrakhan Oblast;43163
2016-05-31;Belgorod Oblast;50899
2016-05-31;Bryansk Oblast;32293
2016-05-31;Vladimir Oblast;36360
2016-05-31;Volgograd Oblast;39322
2016-05-31;Vologda Oblast;40554
2016-05-31;Voronezh Oblast;43879
2016-05-31;Zabaykalsky Krai;48434
2016-05-31;Ivanovo Oblast;40058
2016-05-31;Irkutsk Oblast;48440
2016-05-31;Kabardino-Balkarian Republic;34931
2016-05-31;Kaliningrad Oblast;46311
2016-05-31;Kaluga Oblast;44036
2016-05-31;Kemerovo Oblast;40399
2016-05-31;Kirov Oblast;37162
2016-05-31;Kostroma Oblast;36269
2016-05-31;Krasnodar Krai;45444
2016-05-31;Krasnoyarsk Krai;49244
2016-05-31;Kurgan Oblast;42362
2016-05-31;Kursk Oblast;35523
2016-05-31;Leningrad Oblast;69393
2016-05-31;Lipetsk Oblast;36811
2016-05-31;Republic of Mordovia;41933
2016-05-31;Moscow;109843
2016-05-31;Moscow Oblast;78753
2016-05-31;Nizhny Novgorod Oblast;61584
2016-05-31;Novgorod Oblast;39669
2016-05-31;Novosibirsk Oblast;52717
2016-05-31;Omsk Oblast;42229
2016-05-31;Orenburg Oblast;37139
2016-05-31;Oryol Oblast;37319
2016-05-31;Penza Oblast;40433
2016-05-31;Perm Krai;48291
2016-05-31;Primorsky Krai;63602
2016-05-31;Pskov Oblast;40327
2016-05-31;Republic of Bashkortostan;52665
2016-05-31;Republic of Buryatia;39769
2016-05-31;Republic of Dagestan;31512
2016-05-31;Republic of Kalmykia;29461
2016-05-31;Republic of Karelia;50694
2016-05-31;Komi Republic;53938
2016-05-31;Mari El Republic;37254
2016-05-31;Republic of Sakha (Yakutia);71203
2016-05-31;Republic of Tatarstan;52552
2016-05-31;Republic of Tuva;90540
2016-05-31;Republic of Khakassia;43279
2016-05-31;Rostov Oblast;46773
2016-05-31;Ryazan Oblast;39022
2016-05-31;Samara Oblast;44403
2016-05-31;City of Saint Petersburg;81621
2016-05-31;Saratov Oblast;32922
2016-05-31;Sakhalin Oblast;81573
2016-05-31;Sverdlovsk Oblast;61394
2016-05-31;Smolensk Oblast;37809
2016-05-31;Stavropol Krai;35188
2016-05-31;Tambov Oblast;36051
2016-05-31;Tver Oblast;47373
2016-05-31;Tomsk Oblast;42760
2016-05-31;Tula Oblast;45795
2016-05-31;Tyumen Oblast;55926
2016-05-31;Udmurt Republic;44163
2016-05-31;Ulyanovsk Oblast;36015
2016-05-31;Khabarovsk Krai;59652
2016-05-31;Khanty-Mansi Autonomous Okrug–Yugra;61709
2016-05-31;Chelyabinsk Oblast;38463
2016-05-31;Chuvash Republic — Chuvashia;38220
2016-05-31;Yamalo-Nenets Autonomous Okrug;80715
2016-05-31;Yaroslavl Oblast;47030
2016-06-30;Russia;59273
2016-06-30;Republic of Adygea;34680
2016-06-30;Altai Republic;42832
2016-06-30;Altai Krai;38698
2016-06-30;Amur Oblast;54741
2016-06-30;Arkhangelsk Oblast;62545
2016-06-30;Astrakhan Oblast;43711
2016-06-30;Belgorod Oblast;51185
2016-06-30;Bryansk Oblast;32295
2016-06-30;Vladimir Oblast;36006
2016-06-30;Volgograd Oblast;39108
2016-06-30;Vologda Oblast;40462
2016-06-30;Voronezh Oblast;43749
2016-06-30;Zabaykalsky Krai;47056
2016-06-30;Ivanovo Oblast;39839
2016-06-30;Irkutsk Oblast;48571
2016-06-30;Kabardino-Balkarian Republic;36449
2016-06-30;Kaliningrad Oblast;46161
2016-06-30;Kaluga Oblast;43972
2016-06-30;Kemerovo Oblast;39889
2016-06-30;Kirov Oblast;36636
2016-06-30;Kostroma Oblast;36001
2016-06-30;Krasnodar Krai;45792
2016-06-30;Krasnoyarsk Krai;48933
2016-06-30;Kurgan Oblast;42600
2016-06-30;Kursk Oblast;35391
2016-06-30;Leningrad Oblast;70510
2016-06-30;Lipetsk Oblast;36988
2016-06-30;Republic of Mordovia;41699
2016-06-30;Moscow;110267
2016-06-30;Moscow Oblast;79208
2016-06-30;Nizhny Novgorod Oblast;60326
