Date;Region;Value
2019-05-01;Krasnodar Krai;61263
2019-05-01;Krasnoyarsk Krai;58333
2019-05-01;Kurgan Oblast;35462
2019-05-01;Kursk Oblast;42813
2019-05-01;Leningrad Oblast;72227
2019-05-01;Lipetsk Oblast;45556
2019-05-01;Magadan Oblast;51786
2019-05-01;Republic of Mordovia;42354
2019-05-01;Moscow;186441
2019-05-01;Moscow Oblast;90909
2019-05-01;Murmansk Oblast;48222
2019-05-01;Nenets Autonomous Okrug;63593
2019-05-01;Nizhny Novgorod Oblast;63172
2019-05-01;Novgorod Oblast;41526
2019-05-01;Novosibirsk Oblast;65182
2019-05-01;Omsk Oblast;42616
2019-05-01;Orenburg Oblast;42696
2019-05-01;Oryol Oblast;42593
2019-05-01;Penza Oblast;45588
2019-05-01;Perm Krai;47076
2019-05-01;Primorsky Krai;98785
2019-05-01;Pskov Oblast;37880
2019-05-01;Republic of Bashkortostan;49000
2019-05-01;Republic of Buryatia;51025
2019-05-01;Republic of Dagestan;45588
2019-05-01;Republic of Kalmykia;32813
2019-05-01;Karachay-Cherkess Republic;48991
2019-05-01;Republic of Karelia;43417
2019-05-01;Komi Republic;50350
2019-05-01;Mari El Republic;37118
2019-05-01;Republic of Sakha (Yakutia);79044
2019-05-01;Republic of North Ossetia–Alania;39286
2019-05-01;Republic of Tatarstan;73569
2019-05-01;Republic of Tuva;68972
2019-05-01;Republic of Khakassia;48786
2019-05-01;Rostov Oblast;53846
2019-05-01;Ryazan Oblast;43939
2019-05-01;Samara Oblast;44118
2019-05-01;City of Saint Petersburg;114583
2019-05-01;Saratov Oblast;39286
2019-05-01;Sakhalin Oblast;111111
2019-05-01;Sverdlovsk Oblast;63333
2019-05-01;Smolensk Oblast;40777
2019-05-01;Stavropol Krai;45238
2019-05-01;Tambov Oblast;41667
2019-05-01;Tver Oblast;50394
2019-05-01;Tomsk Oblast;54608
2019-05-01;Tula Oblast;58050
2019-05-01;Tyumen Oblast;63750
2019-05-01;Udmurt Republic;48866
2019-05-01;Ulyanovsk Oblast;36863
2019-05-01;Khabarovsk Krai;50703
2019-05-01;Khanty-Mansi Autonomous Okrug–Yugra;73883
2019-05-01;Chelyabinsk Oblast;36446
2019-05-01;Chechen Republic;44828
2019-05-01;Chuvash Republic — Chuvashia;42974
2019-05-01;Chukotka Autonomous Okrug;86505
2019-05-01;Yamalo-Nenets Autonomous Okrug;77500
2019-05-01;Yaroslavl Oblast;47000
2019-06-01;Russia;58485
2019-06-01;Republic of Adygea;42675
2019-06-01;Altai Republic;42072
2019-06-01;Altai Krai;46703
2019-06-01;Amur Oblast;68687
2019-06-01;Arkhangelsk Oblast;56489
2019-06-01;Astrakhan Oblast;38716
2019-06-01;Belgorod Oblast;52639
2019-06-01;Bryansk Oblast;35114
2019-06-01;Vladimir Oblast;37000
2019-06-01;Volgograd Oblast;44545
2019-06-01;Vologda Oblast;43000
2019-06-01;Voronezh Oblast;47222
2019-06-01;Jewish Autonomous Oblast;38708
2019-06-01;Zabaykalsky Krai;50000
2019-06-01;Ivanovo Oblast;41587
2019-06-01;Irkutsk Oblast;58333
2019-06-01;Kabardino-Balkarian Republic;37500
2019-06-01;Kaliningrad Oblast;55000
2019-06-01;Kaluga Oblast;56854
2019-06-01;Kamchatka Krai;59803
2019-06-01;Kemerovo Oblast;44118
2019-06-01;Kirov Oblast;41232
2019-06-01;Kostroma Oblast;44444
2019-06-01;Krasnodar Krai;69444
2019-06-01;Krasnoyarsk Krai;54688
2019-06-01;Kurgan Oblast;34314
2019-06-01;Kursk Oblast;43200
2019-06-01;Leningrad Oblast;86364
2019-06-01;Lipetsk Oblast;44686
2019-06-01;Magadan Oblast;49057
2019-06-01;Republic of Mordovia;46193
2019-06-01;Moscow;181818
2019-06-01;Moscow Oblast;94650
2019-06-01;Murmansk Oblast;47530
2019-06-01;Nizhny Novgorod Oblast;59014
2019-06-01;Novgorod Oblast;41186
2019-06-01;Novosibirsk Oblast;63514
2019-06-01;Omsk Oblast;43548
2019-06-01;Orenburg Oblast;43508
2019-06-01;Oryol Oblast;42883
2019-06-01;Penza Oblast;45952
2019-06-01;Perm Krai;44733
2019-06-01;Primorsky Krai;102247
2019-06-01;Pskov Oblast;38489
2019-06-01;Republic of Bashkortostan;47761
2019-06-01;Republic of Buryatia;51027
2019-06-01;Republic of Dagestan;45000
2019-06-01;Republic of Kalmykia;30669
2019-06-01;Karachay-Cherkess Republic;45789
2019-06-01;Republic of Karelia;47149
2019-06-01;Komi Republic;50000
2019-06-01;Mari El Republic;37097
2019-06-01;Republic of Sakha (Yakutia);83333
2019-06-01;Republic of North Ossetia–Alania;43074
2019-06-01;Republic of Tatarstan;72619
2019-06-01;Republic of Tuva;59113
2019-06-01;Republic of Khakassia;46813
2019-06-01;Rostov Oblast;53125
2019-06-01;Ryazan Oblast;43498
2019-06-01;Samara Oblast;46644
2019-06-01;City of Saint Petersburg;116602
2019-06-01;Saratov Oblast;40469
2019-06-01;Sakhalin Oblast;110897
2019-06-01;Sverdlovsk Oblast;54863
2019-06-01;Smolensk Oblast;38793
2019-06-01;Stavropol Krai;44444
2019-06-01;Tambov Oblast;40875
2019-06-01;Tver Oblast;49451
2019-06-01;Tomsk Oblast;52557
2019-06-01;Tula Oblast;57051
2019-06-01;Tyumen Oblast;63636
2019-06-01;Udmurt Republic;48990
2019-06-01;Ulyanovsk Oblast;36769
2019-06-01;Khabarovsk Krai;68091
2019-06-01;Khanty-Mansi Autonomous Okrug–Yugra;74153
2019-06-01;Chelyabinsk Oblast;31429
