date,region,value
2022-10-01,Мурманская область,59
2022-10-01,Чукотский автономный округ,132
2022-10-01,Республика Карелия,55
2022-10-01,Ивановская область,64
2022-10-01,Ставропольский край,37
2022-10-01,Чеченская Республика,66
2022-10-01,Псковская область,60
2022-10-01,Республика Тыва,52
2022-10-01,Республика Татарстан,69
2022-10-01,Тамбовская область,56
2022-10-01,Иркутская область,55
2022-10-01,Республика Северная Осетия — Алания,57
2022-10-01,Республика Коми,81
2022-10-01,Пензенская область,72
2022-10-01,Брянская область,61
2022-10-01,Чувашская Республика,75
2022-10-01,Приморский край,51
2022-10-01,Орловская область,62
2022-10-01,Республика Бурятия,70
2022-10-01,Ненецкий автономный округ,46
2022-10-01,Тверская область,63
2022-10-01,Кемеровская область,59
2022-10-01,Краснодарский край,62
2022-10-01,Магаданская область,102
2022-10-01,Омская область,59
2022-10-01,Республика Алтай,64
2022-10-01,Республика Башкортостан,61
2022-10-01,Ульяновская область,69
2022-10-01,Еврейская автономная область,48
2022-10-01,Камчатский край,54
2022-10-01,Оренбургская область,56
2022-10-01,Московская область,66
2022-10-01,Алтайский край,49
2022-10-01,Ханты-Мансийский автономный округ — Югра,79
2022-10-01,Кабардино-Балкарская Республика,43
2022-10-01,Ленинградская область,66
2022-10-01,Свердловская область,65
2022-10-01,Липецкая область,67
2022-10-01,Республика Дагестан,34
2022-10-01,Костромская область,85
2022-10-01,Ярославская область,54
2022-10-01,Курганская область,64
2022-10-01,Смоленская область,66
2022-10-01,Архангельская область,62
2022-10-01,Ростовская область,45
2022-10-01,Саратовская область,47
2022-10-01,Хабаровский край,68
2022-10-01,Удмуртская Республика,59
2022-10-01,Карачаево-Черкесская Республика,22
2022-10-01,Астраханская область,66
2022-10-01,Нижегородская область,65
2022-10-01,Челябинская область,59
2022-10-01,Пермский край,53
2022-10-01,Забайкальский край,62
2022-10-01,Россия,63
2022-09-01,Краснодарский край,12
2022-09-01,Московская область,139
2022-09-01,Россия,97
2022-08-01,Волгоградская область,57
2022-08-01,Республика Ингушетия,103
2022-08-01,Республика Мордовия,54
2022-08-01,Республика Марий Эл,49
2022-08-01,Республика Адыгея,54
2022-08-01,Ненецкий автономный округ,55
2022-08-01,Сахалинская область,70
2022-08-01,Республика Хакасия,68
2022-08-01,Новгородская область,52
2022-08-01,Красноярский край,48
2022-08-01,Еврейская автономная область,27
2022-08-01,Калужская область,61
2022-08-01,Томская область,58
2022-08-01,Удмуртская Республика,51
2022-08-01,Рязанская область,58
2022-08-01,Липецкая область,46
2022-08-01,Вологодская область,50
2022-08-01,Ульяновская область,48
2022-08-01,Кемеровская область,54
2022-08-01,Ямало-Ненецкий автономный округ,59
2022-08-01,Республика Дагестан,45
2022-08-01,Курская область,45
2022-08-01,Оренбургская область,50
2022-08-01,Кабардино-Балкарская Республика,35
2022-08-01,Челябинская область,53
2022-08-01,Камчатский край,48
2022-08-01,Костромская область,74
2022-08-01,Россия,55
2022-07-01,Волгоградская область,58
2022-07-01,Республика Ингушетия,119
2022-07-01,Республика Мордовия,47
2022-07-01,Республика Марий Эл,62
2022-07-01,Республика Адыгея,55
2022-07-01,Ненецкий автономный округ,23
2022-07-01,Сахалинская область,59
2022-07-01,Республика Хакасия,63
2022-07-01,Новгородская область,40
2022-07-01,Красноярский край,46
2022-07-01,Еврейская автономная область,84
2022-07-01,Калужская область,62
2022-07-01,Томская область,51
2022-07-01,Удмуртская Республика,58
2022-07-01,Рязанская область,66
2022-07-01,Липецкая область,45
2022-07-01,Вологодская область,54
2022-07-01,Ульяновская область,49
2022-07-01,Кемеровская область,55
2022-07-01,Ямало-Ненецкий автономный округ,65
2022-07-01,Камчатский край,52
2022-07-01,Республика Дагестан,46
2022-07-01,Курская область,45
2022-07-01,Республика Саха (Якутия),53
2022-07-01,Калининградская область,49
2022-07-01,Белгородская область,49
2022-07-01,Ярославская область,56
2022-07-01,Кировская область,57
2022-07-01,Магаданская область,69
2022-07-01,Самарская область,49
2022-07-01,Тверская область,59
2022-07-01,Воронежская область,54
2022-07-01,Владимирская область,58
2022-07-01,Санкт-Петербург,54
2022-07-01,Республика Калмыкия,42
2022-07-01,Амурская область,59
2022-07-01,Тюменская область,82
2022-07-01,Москва,46
2022-07-01,Тульская область,48
2022-07-01,Новосибирская область,59
2022-07-01,Мурманская область,51
2022-07-01,Саратовская область,35
2022-07-01,Чукотский автономный округ,40
2022-07-01,Архангельская область,49
2022-07-01,Республика Карелия,38
2022-07-01,Иркутская область,49
2022-07-01,Ивановская область,45
2022-07-01,Республика Бурятия,50
2022-07-01,Ленинградская область,56
2022-07-01,Забайкальский край,56
2022-07-01,Ставропольский край,30
2022-07-01,Ханты-Мансийский автономный округ — Югра,66
2022-07-01,Хабаровский край,59
2022-07-01,Краснодарский край,52
2022-07-01,Республика Коми,74
2022-07-01,Кабардино-Балкарская Республика,41
2022-07-01,Пензенская область,49
2022-07-01,Алтайский край,45
2022-07-01,Орловская область,54
2022-07-01,Чеченская Республика,20
2022-07-01,Московская область,53
2022-07-01,Псковская область,46
2022-07-01,Астраханская область,57
2022-07-01,Свердловская область,66
2022-07-01,Смоленская область,56
2022-07-01,Костромская область,45
2022-07-01,Приморский край,49
2022-07-01,Республика Тыва,45
2022-07-01,Курганская область,48
2022-07-01,Чувашская Республика,57
2022-07-01,Республика Татарстан,47
2022-07-01,Нижегородская область,52
2022-07-01,Пермский край,52
2022-07-01,Омская область,49
2022-07-01,Ростовская область,44
